"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","170128.3764535565","170043.04678553084","169940.3133322158","169942.45494429607","170114.18538590154","170292.95358825946","170398.89597264607","170430.93660049903","170392.82315608012","170362.02864710576","170317.2210595211","170313.0255532502","170339.35636597185","170367.91881068665","170358.546708623","170364.61599426522","170355.0655273957","170333.10741862236","170317.39759685774","170282.40665631744","170212.25080860028","170157.0028550602","170103.98426752377","169402.6662966001","169178.86923867374","166841.99115239162","166305.72251441676","165018.40076077657","159137.71834506738","158288.40943231492","157799.96377705358","156606.72288791914","152684.45189930938","151278.7965655267","149017.8341152997","146553.74003145343","145363.58718326717","143973.91052888718","140517.76600766694"
"1.1. Formação Florestal","118991.52768572797","118740.6364865027","118406.66989886198","118319.37612615207","118409.63167518348","118561.3641352313","118800.20364822425","119506.94350259946","119591.73370233952","119524.26389393258","119577.18035888716","119406.16155246353","118962.19276237648","118825.00517496989","118773.95217666603","118525.89925591135","118224.65884125073","118577.05354991656","118583.04072032087","118574.10840205227","118565.45044955613","118382.29516095117","118138.17844984293","117773.22083895686","117886.72123760189","117413.93958101775","117215.2983526221","116647.26368349761","113937.30016169639","113785.91707237247","113752.00199637274","113713.7138837286","112939.45617793535","112723.01749899836","112239.62488914063","110894.26244801244","110501.26808479297","110032.7815815055","108327.91248360656"
"1.2. Formação Savânica","48966.50246043109","48855.826944114844","49180.23891774714","49395.34886054512","49536.62591645537","49608.287662024755","49504.39502700361","48916.181370354425","48864.4129974479","48933.93775650572","48829.1634923393","48947.07518673641","49373.282748846825","49579.643496538294","49631.58836110736","49952.64252858213","50251.91766838983","49866.587117582756","49841.40746617921","49821.326885612834","49774.822270299024","49888.80985363661","50059.0268337392","49621.45618788008","49262.560587815045","47439.60683941586","47135.35264068871","46424.45277805408","43216.1559305634","42521.88882337018","42108.412329966726","41064.3955332494","37977.43815005446","36798.48626469729","35025.02234879091","33894.59867492049","33082.178434442234","32139.658102838246","30371.33524652131"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","262.93563078002916","152.89214439697258","155.3921944213866","132.00777416381828","111.47922517700198","106.83661346435558","93.00242546997069","71.66820625000001","67.56266021118165","70.0626173156738","66.40394315185544","51.1431505187988","43.46781041259764","51.500448736572245","56.05257614135739","75.50868695068355","89.16418834838865","96.57284727172853","106.39119661865234","113.35343508300777","114.78080256958003","107.28336824951165","99.16140700073242","88.09474578857422","84.6138576843262","82.02564979248044","78.9911790710449","74.70643483886717","72.29467262573245","69.3489323852539","71.49020989990238","65.60003211059569","65.06428139038083","63.458527349853476","64.79746973266599","71.58134647216798","74.4378769897461","81.40100037841796","94.70029115600578"
"1.7. Formação Campestre","1761.1334065490653","1757.3849492736738","1758.6351528503408","1724.449176080319","1703.5633107421845","1660.9002935851859","1651.5284134704373","1650.0109910522242","1647.6010534911888","1651.795552850322","1671.6091574951029","1698.5610020934914","1748.5416895935095","1752.2010758056676","1735.2435586914073","1743.9005025939985","1745.5070483825732","1742.1153951171916","1739.616448083499","1733.458743945313","1733.8151505371134","1756.4812931945844","1779.595803259289","1889.1063604797225","1911.8649670226748","1885.9831901611192","1863.2296947570624","1864.1245259887644","1911.0752131286506","1911.165362573235","1867.8807491760274","1762.210195892315","1702.4932899291819","1691.9600219726408","1686.1581658325044","1691.066184460437","1704.0070531249905","1704.3636578735293","1701.6867379394423"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
