"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","145678.5256075946","141950.40427400064","138442.6751315703","138082.27213416062","137246.16485826252","135994.21262300143","136486.44949869646","138102.73472121925","138351.4033161951","137478.09196651104","137076.40259671755","137268.02303480625","136186.32653045678","134824.3760975255","133909.4668731069","134667.72637993767","135582.08246091468","137056.88667097897","137192.47442545005","136697.14913818362","136383.4275096273","134848.7046668292","130786.69656459251","128967.61945915737","128407.64428965111","126882.38725641357","124350.58802599419","121344.34005964595","117109.31590673896","116286.45696308534","116175.20629733353","114616.18876283347","114341.13946345652","115198.44868402467","117471.41864061101","115743.7274300329","112265.23406082827","110061.75166873322","108367.60801587279"
"1.1. Formação Florestal","115611.47639867707","114523.80434691359","109049.75105105323","108001.09731657617","107012.38950669908","105065.16231728799","104325.67452370231","108042.76990881618","106476.75424111495","105990.59668588234","107990.88320594557","104978.35091329183","106128.0663082102","103445.54826766728","105925.15902108657","108721.00971001037","116057.12993167299","119676.28670659287","119343.24104020225","119806.93356990973","118900.20016133663","116769.93506701883","108658.96579813152","107635.88794400262","107505.67202889692","107698.47880245911","106364.76837778896","102856.08761280167","98032.96350683695","95315.27551616795","93173.90485250954","89924.08456168046","89222.33182605467","88886.25878292038","90583.02038439178","90784.90410803695","90241.00083954546","91073.55300946222","84634.33548097324"
"1.2. Formação Savânica","29278.668948321825","26935.30456655238","29025.45327805123","29729.89406579613","29856.245085840772","30568.42018670098","31856.72486006497","29782.070199707767","31614.725243799603","31193.774883314247","28797.5803870244","32015.611581701167","29784.021846105235","31098.008267077465","27731.503958978323","25716.419747411408","19303.99625795263","17158.575973089715","17615.37739202268","16647.730370910616","17238.340931914936","17825.165674877517","21869.77120855083","21085.514933215058","20667.22989398783","18954.32573154234","17769.31559205899","18308.84653820781","18860.64900277677","20667.12610865444","22659.429347216563","24396.324688366152","24902.843417412838","26106.0193139705","26613.916937786616","24685.58673905527","21733.743021032566","18657.062431658695","21372.60744755822"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","37.27278744506837","23.75130890502929","15.923307257080078","15.38964180908203","15.033828863525391","13.521651708984376","9.16300732421875","8.718220819091798","8.451660485839843","7.562327221679688","7.295662451171873","5.694198956298828","8.540896600341796","10.053043530273438","11.743419152832033","15.391038702392578","20.016875073242186","24.46493675537109","27.400787750244138","39.41098562622069","41.01221403198242","51.509692144775386","55.9571728515625","59.960915679931645","60.40569754638674","57.64893346557618","57.02676601562502","32.47201857299804","37.72072496948242","42.79177956542969","42.79150308227538","36.118465063476556","32.82713488769531","30.959277618408198","35.229965808105476","44.482766613769556","46.35092487792972","34.78444837646485","35.7612428039551"
"1.7. Formação Campestre","538.8337239807126","237.47725916748038","146.83673828125","144.70308286743162","181.0057440979005","169.26488494873055","115.44336108398446","98.89640005493166","96.67213556518558","135.62859922485345","128.86806197509765","123.79789096069331","122.46361948242183","128.15584487915038","99.16111936035168","95.78134195556645","95.51447685546874","92.75689092407228","99.2519644592285","98.71785202026368","100.2294674316406","108.50233847656247","115.70571773681651","102.80578604736338","97.02515939941411","100.58273034667972","102.18334137573251","103.96300590209964","157.1642125183107","246.49491502685507","288.404516442871","246.76143142089836","169.0817112915041","160.9787061950685","226.08673131713863","216.21222194824205","233.110064776611","270.73167975463844","2288.6096843078726"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","212.27374916992176","230.06679246215822","204.71075692749014","191.18802711181635","181.49069276123035","177.84358235473624","179.443746520996","170.279991821289","154.80003522949215","150.5294708679199","151.775279321289","144.5684498962402","143.2338600585937","142.61067437133784","141.89935452880854","119.1245418579101","105.4249193603516","104.80216361694339","107.20324101562501","104.35635971679686","103.6447349121094","93.59189431152346","86.29666732177736","83.44988021240236","77.31150982055665","71.35105859985352","57.293948754882805","42.97088416137696","20.81845963745117","14.7686436706543","10.676078082275389","12.899616302490235","14.055373809814453","14.232603320312503","13.16462130737305","12.541594378662113","11.029210595703127","25.620099481201176","36.29416022949218"
"2. Antrópico","12067.391888293767","15840.700112933366","19403.758435033636","19806.148052624336","20657.465609326006","21935.572442871042","21463.703427154232","19869.031204596216","19636.462727191294","20479.62426647955","20889.587757989666","20715.046862243693","21802.43774139983","23147.311491405922","24071.115627544674","23316.948389044108","22406.862212365853","20939.52934302377","20786.152065515187","21298.287540576304","21615.032422198623","23151.35647033708","27210.96044941443","29044.179829065393","29646.761685089445","31179.846632049685","33707.46538623059","36718.42689369475","40841.52261821874","41627.72391446426","41830.974254863635","43438.39146472108","43729.63012848413","42885.84023213476","40618.029937194275","42358.352492516824","45813.26884450008","47964.717583250866","46959.23526337161"
"2.1. Pastagem","392.087586926269","1537.8915009399607","3490.4338580383233","5075.1478692322","6295.202867687948","6567.275891162163","6549.946840032932","6161.811610656719","5689.485281420871","5699.581923278869","5899.947142114198","6132.713641485617","6542.221997717246","7198.96824129632","7390.409281945662","7808.242781463499","8502.680475079376","8965.327992620776","9383.107295538199","9949.526288922061","10917.745509576444","11997.362299841327","12648.76344176041","13462.797161035363","13311.017502075225","13237.090604010004","13923.313042462123","15708.478807952533","19514.008374645753","22527.19834998702","25073.583459099227","26716.36421389684","27163.3332257558","26260.00372199667","23849.598761559475","20980.76599949299","20361.430123303027","21161.164052099037","22177.54677364466"
"2.2. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.605447192382811","336.9544373474132","837.98741570435","1642.705678710929","2170.978620355199","2307.665033337384","2500.295266613831","2498.51564912726","2678.69353412482","2687.9470731018637"
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
