"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","557382.6882705811","547040.9174876434","547666.3561619757","545485.2831983584","544260.1488362964","542586.7065089982","541676.8440660734","541077.9802815733","541265.4507007351","541052.3487378967","545857.0652108149","545190.6907528734","545941.6581468617","546605.2791071421","545716.0726144706","545080.5297689453","542232.5006920336","537486.7696047924","534571.0418735716","527614.6204638632","519744.62305542117","516804.82748622954","514069.79239326867","512521.783245173","510086.5956941867","508769.9126972727","511000.77212463296","507690.09782219183","502435.94559302117","496511.9448512881","490831.1223582973","484666.99543217267","480969.81865938636","479096.78776473284","476950.2033204359","473369.44216046913","470008.6315587297","461940.14680921653","451658.18211273313"
"1.1. Formação Florestal","94324.963631785","94063.48414315538","94900.71073417159","93673.28858125201","92638.94099268329","93139.60089489304","93263.47103546221","93847.300593465","94703.91207559497","94623.01946526131","96615.483312426","95857.51149262616","95539.7368843682","95221.72912730032","95774.86724190596","95870.85718689467","96078.65583526476","94979.22168286485","93604.81990548327","92380.15287697312","90520.53321969815","89255.95571651345","89278.19666135653","90308.65322410045","89331.8198989052","90887.46619100615","87446.8365872528","87583.56049212973","87489.55743827244","86690.7130468855","87142.24217754908","87087.42631550638","86656.40048822417","85779.77469314351","86435.5974136622","85897.57660626518","86300.52659854975","87327.46103493325","89522.37022524618"
"1.2. Formação Savânica","380613.21197389363","370597.5338441908","370592.6261732892","369532.3613404726","369275.0497996696","366911.38301443646","365731.76288140006","364025.53147872863","363360.7029033276","363447.37863086443","366751.1192947222","367079.3308715525","368124.7788648084","369121.57563675864","367390.5930355608","366715.7978904081","363956.023257588","360218.5494699451","358742.0234965995","353154.09324441117","347354.05509794387","345839.5645158479","343183.4123206097","340660.5623679368","339104.84728075046","336321.69838088355","333742.11559137923","328417.0269871986","322996.51177676546","317819.1347718844","311639.1717899538","305512.9861146595","302411.1827187894","301515.0136565092","298987.5766674808","296109.5037570619","292399.6263119393","283349.99851064355","270833.46240245405"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","9489.823945324733","9372.652688855003","9092.04375867922","9159.77510715944","9166.379838513192","9164.957280529768","9161.902785913095","9571.987285021996","9663.586612957775","9754.63097938848","9681.927247210688","9597.340258612063","9523.812784155258","9405.16410345459","9488.883427392597","9726.366692437754","9621.712416973887","9602.497233142105","9334.468432214344","9332.578183337386","9211.98892277221","9133.986950683577","9053.822406152354","9058.664213659686","9211.034427362067","9141.315805712899","8955.560800134284","9101.780604943891","9265.384570794702","9308.228605432165","9347.163353039581","9341.80031024782","9330.215115448013","9269.51953765868","9321.181385736098","9547.15884978638","9667.751598400897","9273.990109704617","9514.353154052751"
"1.7. Formação Campestre","65283.72996334613","65183.355275339985","65364.51526200997","65417.67894262521","65424.17330602869","65622.8530487228","65741.98209218001","65879.72128832868","65877.06980174429","65724.23185253759","65412.34789355943","65327.272029008585","65380.893515513664","65423.95808505108","65635.49723271324","65625.746065599","65479.74672560906","65553.3493285511","65651.67503512425","65561.96244687965","65481.62100810399","65431.347971995776","65367.97932887451","65307.34885230577","65294.56511575188","65333.53128708968","65421.97373583213","65320.850220817556","65293.97085017578","65261.30489241215","65242.757996751585","65224.62506804685","65115.04908842035","65063.353232591304","64838.45293219465","64702.54012821511","64571.18114912561","64558.8558597824","64573.1152969591"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","2583.8520118101883","2583.8521680052563","2584.0294845335775","2583.852133679085","2583.852188885384","2584.2958030333334","2584.4731633665856","2584.828035027963","2585.7152251951998","2585.8926465025734","2586.2475009459326","2586.336239794809","2586.868625268443","2586.5136477476904","2586.513737103159","2585.7151175841154","2585.626367376595","2585.3601432432943","2586.158613293344","2586.158577587777","2586.0699393919754","2585.005311425666","2585.0054418211757","2585.2716051634616","2585.2715204954934","2585.2714544127293","2583.8518221678546","2584.8277510008634","2585.448541772347","2585.2711070372397","2584.5613334654618","2584.9162825682447","2585.4488430235674","2586.5135818785484","2586.602360137825","2586.424939977914","2587.3122598448595","2586.8685422850454","2588.0222631468614"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
