"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","53887.41323048695","53796.38870363947","53684.310045149636","53740.35613501178","53702.78595975542","53955.064687092614","54150.14314001901","54225.01151560369","54237.414433622165","54223.2232635169","53779.52325298592","53592.74557982999","53471.556660140035","53422.02766062214","53557.575912556975","53520.62582542915","53515.44715417064","53463.773617793864","53559.79651650603","53576.12585202847","53521.6879591328","53355.2545101828","53308.13628921725","53148.487495180336","53079.952721102105","53145.724675374615","53024.27215484846","52933.34007011959","52931.552712209326","52785.014163936474","52725.75762701597","52662.21573212459","52590.01351401548","52451.419756764415","52367.530889723566","51768.611157393614","51664.19049637068","51109.88203403544","50673.6916562888"
"1.1. Formação Florestal","49810.275290039055","49640.63369938542","49486.3429912191","49479.99353611051","49439.74277470912","49758.77523137373","50078.87545959918","50162.849522085744","50249.76819764205","50100.54256114887","49388.84625012967","49043.752865132934","48699.62280963972","48631.34897198704","48788.588734993646","48654.18915423791","48742.37787515465","48814.84188903421","48988.23185555649","49043.11927639387","48973.411694789706","48840.89488285142","48737.37654160999","48647.96973780136","48707.86329787228","48909.99620660034","48892.14060290762","48910.25749350225","48927.108697268006","48716.124701821114","48672.479098848366","48723.34721588935","48701.83715562325","48610.72482752259","48620.652345369395","48136.50513556751","48191.30478971791","47712.05552415391","47368.590170131596"
"1.2. Formação Savânica","3035.1003474425206","3020.5546232603956","3157.8911382261927","3247.504140026755","3246.9721160277372","3197.084280743301","3084.8232221678772","3111.4117738097075","3048.0502266295375","3180.050317352166","3456.881152801323","3609.2171427610238","3847.5066129636934","3904.712819634859","3888.1971473753447","4016.6990923887524","3948.317435638295","3822.9299677122954","3747.347732604816","3710.7522292661934","3743.334088763273","3721.196690093825","3774.2058695005694","3708.068715753005","3583.6561845152273","3462.0192589415096","3380.0175849181437","3289.88664301749","3289.006320672516","3349.0791377379287","3342.3916722044696","3239.5824734251833","3187.284058093153","3134.002215447888","3022.8738015257995","2904.978062170341","2729.4271990111674","2626.975471063178","2519.080373510719"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","116.9957306274416","63.54021828613291","68.80539051513692","109.23180183715866","106.10835202026432","120.74393823242214","140.10925839233443","119.67288294067411","121.27915518798842","163.57958734130864","176.6982488891601","189.46009323730476","152.7819973510745","123.0645531066896","130.82849598999042","122.2612668701174","118.60235864257834","107.53634652099645","186.96113707885766","192.67257117919948","193.47563627319346","188.56730255737327","172.14695256958007","146.4456469604497","155.19127029419","177.32309265136723","176.34144866943387","133.68418494873092","119.31627713623072","102.3604657775883","88.3493630310063","85.58271878662151","79.78201497192413","56.31154999389655","47.387360668945426","49.350837500000125","60.59519269409183","86.47521528930706","86.1182508178715"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","517.5887889709475","488.3186925659184","418.36050692138383","361.42516151733184","362.4963043762188","347.86069133300754","331.44026204223604","354.91087918701174","352.85850799560535","304.9360585449205","291.639007141111","281.7327952819811","322.33717017822244","357.85530517578013","346.5214362976061","394.97798464355395","408.81007894897306","417.0204856384263","338.8450927673331","335.811040100096","338.84528764037907","341.96878776244955","357.67507464599515","368.0276254577622","352.6784588623035","326.2632521850586","329.0297103637689","370.5267888305652","406.1332858093252","436.4746732910165","455.3045729003923","459.49920789795146","474.0455174072272","492.4294135803216","502.2460241271972","501.88845691528184","496.5338701049799","439.7769480285639","421.8400801208484"
"1.7. Formação Campestre","141.6201073547365","95.03789395141582","85.39933461303693","77.09986716918927","71.21031154785142","66.92682376098622","65.76662109374985","68.62229840087876","68.26569147949209","65.8564265319823","66.48103212280265","64.87544156494138","57.7362217224121","58.8961954101562","47.74129364624019","49.07962886962886","49.3474029052734","42.74395154418939","44.439481811523365","44.439346343994075","48.722599951171816","49.3472479187011","49.07959680786125","46.31331809692377","42.387129528808586","43.011752319335905","46.13486927490231","48.09792844238275","51.578260327148406","47.562684881591785","51.667451983642565","55.14758597412109","57.646222277832","56.30764096069332","55.504454003906204","58.181727679443306","53.18435199584957","41.94117051391603","35.96252157592776"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
