"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","166168.84703516503","165668.90952404457","164982.49036269725","164847.56153719797","164762.605246471","164475.3988281434","164347.408337166","164288.93312750605","164160.22411162136","163592.5261066692","163159.09896495764","162874.0797895414","162743.7089303922","162743.25326149736","163103.24693167454","162880.9975151131","162880.68736984016","162267.45786592137","161471.94551476205","161046.35202824548","160813.96733208638","160374.2996316728","160341.23485371444","160570.49010960906","160269.88966156548","159490.04205535038","158911.60171036737","158845.58859034657","159008.36017021188","159138.27909069473","159131.9414075512","158597.88506293445","158124.45750027598","157480.37743196246","156911.8442847402","155102.07577000748","154513.51907007827","153046.06980309088","150514.24565798172"
"1.1. Formação Florestal","151476.69070813837","151190.3320429591","150193.64440895562","150301.95362175582","150527.78621149773","150734.2344062438","150820.94312448878","151043.1374377475","151285.48249682627","150837.22778722932","149473.76666680674","149143.62167790174","148943.3626600123","148748.4852318401","148669.69941198447","147343.41278257515","146552.29133168067","146246.68929365563","146115.99372426514","145671.01890314158","145326.76268914193","145641.86272753438","145761.55241965046","146139.8857433307","146362.20118128564","146699.6855892063","146918.99348844943","147550.12923925387","148283.57821523742","148412.12709856822","148474.74928484","148167.231585609","148060.4009335889","147648.67804387037","146626.50432723894","144751.19067935806","144690.83420002827","143633.8617812647","140855.57430803057"
"1.2. Formação Savânica","12564.741538019081","12467.124757586962","12910.154157568564","12713.224477771279","12398.686887341479","11913.59867754536","11764.653829736577","11601.846958941936","11253.634561786086","11085.385918939408","12016.310900726594","12085.70079085108","12168.52187383449","12380.61235692167","12790.661919030894","13980.528237890729","14789.363250152917","14493.78430619518","13800.416335962022","13800.08261830462","13901.153433270403","13154.769692486827","12990.773261761746","12867.394810559384","12364.19931693758","11245.083269537658","10448.046733105706","9746.792665844907","9134.978265203974","9090.844857885819","9023.490954132107","8767.953322808877","8404.568696392897","8176.763848907553","8620.590064971979","8688.902397534213","8161.952155706796","7724.884831829857","7894.717708221445"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","367.9312577209472","236.08553423461936","124.29289636840812","100.55817243041989","86.72744416503907","83.06893026123055","72.98748599243167","73.43238006591797","72.98585842285156","71.37978835449222","73.16429736938474","77.00068164062498","84.67396589355472","87.8859784423828","93.50745505981439","128.39689766845694","142.49334710693344","151.86168289184565","175.59539177856425","198.88201583862298","225.65086875610353","239.83827039184575","250.90058411865232","221.0082147888183","183.53581440429684","174.70084701538084","169.61443916625964","172.55845514526345","186.8354090026855","222.97072650756843","237.51419280395524","247.508086621094","250.0953457641604","252.23636019287144","255.35956997070332","265.08623811035176","270.88606109008805","247.77911732788098","203.9682276855472"
"1.7. Formação Campestre","1238.6234572448566","1126.822843627908","1106.0329764098942","1078.1054462768318","1052.4972871093603","1054.1919742126306","1038.7550781249895","1032.8634365722567","1021.4433483215249","1024.6579862060453","1018.5910099243084","1026.977841894523","1049.4658262328962","1067.5787972534051","1063.6530163513019","1085.0671316345147","1091.0442843627827","1067.129471148671","1073.3737036315802","1073.6402842040884","1077.298960418687","1066.5919027953987","1069.982807604967","1054.19072428588","1042.058113879386","1076.9457440734702","1104.4276186523318","1130.659174182107","1193.2970491515898","1195.3491752563264","1201.5044813659467","1224.2559575683406","1207.3045589721505","1183.3910892150725","1172.1486849120884","1161.8870241027655","1155.3728654846027","1104.8735840820161","1179.9014468749826"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","520.8600740417477","648.5443456359872","648.3659233947766","653.7198189636238","696.907416357423","690.3048398803726","650.0688188232434","537.6529141784681","526.6778462646494","573.8746259399429","577.2660901306167","540.7787972534198","497.6846044189467","458.6908970397962","485.7251292480483","343.59246534423846","305.4951565368655","307.99311203002964","306.56635912475605","302.72820675659193","283.10138049926763","271.2370384643554","268.0257805786134","288.01061664428715","317.8952350585938","293.62660551757835","270.51943099365235","245.44905592041","209.67123161621083","216.98723247680664","194.68249440917984","190.93611032714853","202.08796555786154","219.30808977661133","237.24163764648432","235.0094309020995","234.4737877685546","334.6704885864265","380.0839671691899"
"2. Antrópico","29696.75767491458","30201.78111524669","30891.769464813577","31026.965996613002","31112.368441522423","31400.02102301673","31528.0115139893","31586.48672365148","31715.195739538667","32282.893744488145","32716.32088621193","33001.34006162749","33131.71092077635","33129.57879993233","32769.2281933771","32991.56684417092","32991.52005329008","33604.66032252911","34398.209718389466","34824.07090717667","35057.794030833466","35497.81865907444","35531.86501247323","35303.769725560946","35604.01322800907","36383.32544409825","36962.211960309716","37028.67124872581","36864.739684283355","36734.642303027205","36738.749205467975","37271.824087347086","37746.76862217893","38390.045563226915","38956.79407262569","40764.24252788818","41351.8176979196","42815.340872534936","45344.04281622778"
"2.1. Pastagem","5578.886320996192","7922.394814789121","9399.565427344109","10064.127183069282","10358.715178863906","11776.279514020147","12562.53964888915","12812.904334308001","13572.030914068566","16553.137887804667","18103.208371367884","20629.146517614874","23400.12891608283","25578.96216896317","25415.416469005842","25858.358989013523","25740.042801343134","27032.706675403915","28775.451749938573","29918.527341270958","30364.983534898543","31253.68510977033","31684.227712815147","31375.908208092816","31823.539569018656","33193.455325860996","33668.595735932286","32872.4142998977","31659.732097045806","31147.486507488877","30856.05189924845","31575.395711962534","32115.563507731873","32969.74074841976","32718.71453757317","32638.406312733103","33494.12085656821","35162.18885910714","36553.99612779386"
