"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","259713.006888701","260420.46617946538","260296.44227556285","259898.01281490718","257807.1965823394","257467.5733235384","257057.8210991579","257006.20021085066","255879.18009649546","256066.26425314907","256218.05786289676","256125.94798547987","255298.79309351803","252661.2895950526","247199.9420132048","240126.61971098388","235634.573511709","231177.35425696865","228122.85174453293","224068.0829943746","220165.1005869598","219052.61406969858","216390.01425115677","214931.02046579335","213454.57201703222","212158.7130096489","209014.26766779256","205262.22353436225","201576.9286013863","199707.30065005613","199112.2277693695","200155.06225085043","199529.9751502335","199056.98050561547","199169.53948349843","198990.3969273613","198995.18836105175","198316.92509082795","198599.27314567583"
"1.1. Formação Florestal","201647.98957109885","202897.33687694496","202778.58573531662","202160.95280872472","200321.05171636707","200268.58687328876","199866.51850844806","199652.60557111734","198228.0200420344","198437.7137105044","198627.65655592715","198513.9262275825","197688.7369972235","194133.04153540937","188637.55863522095","181760.114282774","177376.27476982112","172839.0722530323","169744.36379348952","167429.9482890343","163594.0674609837","160943.35717091398","158257.89369011018","156723.04469120904","155245.96776849186","154341.03121328776","151129.1251002704","147623.34540241142","144749.840478328","143484.3369212665","142928.66867671264","143645.092043887","142581.7237891077","142154.2085988293","141887.47831017736","141683.85646119423","141829.65903771817","142445.40090821742","142001.49233473896"
"1.2. Formação Savânica","1145.2424327697718","1159.899391406248","1151.7671200622533","1147.3884723022434","1099.6658416748035","986.7182467040998","985.5566553466776","985.2885581420878","952.6620409179692","920.4890263793942","920.4890263793942","920.2209962341306","920.5783777526852","762.5939996337886","854.4516932189925","954.0007157775875","994.937141937255","957.3184611389163","870.1929434875485","724.369774121093","701.4962320983886","869.4846238830548","891.1092458923337","893.6115630737289","907.64048753662","878.0645876037584","851.9741501953105","780.9305241333007","687.1890945922855","591.2222341857914","525.5493813354497","555.2215287292489","653.9689870788595","725.1008903808614","828.6685437011739","818.7476975646991","596.592705670167","307.14903787841814","203.4001215576167"
"1.3. Mangue","30441.941770678488","30446.23083740213","30446.49891771219","30475.185281225327","30530.225036278887","30528.705818859446","30527.454681890445","30559.090505974946","30579.104394988564","30578.7469118831","30578.746911883092","30578.7469118831","30578.746911883092","30025.745244201647","29907.349003893683","29873.491833947417","29840.969977892826","29811.121925323296","29760.632146496504","29716.942635143947","29745.006543841253","29875.38529589791","29848.484473046414","29788.60967072718","29808.001491320214","29902.454351219898","29992.80030076833","29865.9029979118","29706.38617850899","29734.535615484056","29844.183347796115","29822.19943603458","29933.99844994433","29983.95447487104","30187.1727171323","30039.274415441098","30331.500114642397","30254.736935509995","30379.505027953684"
"1.4. Floresta Alagável (beta)","11926.127086895678","12369.962705047585","12372.64262378538","12144.332451147426","12056.080710589558","12064.300413757283","12049.916778271445","11845.726232965055","11743.43014974971","11757.010091863975","11786.225255145224","11775.146715100062","11762.906957287558","10633.397603839045","11033.528281945692","11589.038914733845","11623.263439587283","11584.569000268533","11500.845046374512","11407.025500744541","11393.349586645474","11756.65353816521","11749.423638604629","11598.695870648131","11757.651125842205","11758.9836904295","11661.680606255923","11624.155673730374","11663.203017816055","11341.896885028113","11323.125550634779","11427.580151489252","11634.887968560774","11551.171845043928","11488.625676385485","11505.165102612218","10864.417837316874","9533.92844381103","9935.116225280808"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","4030.633887963837","3045.3584760497647","3047.5934918517664","3456.1470673400477","3773.7424143065796","3602.1239727599564","3606.6803362426226","3951.7141922118667","3876.243633294616","3877.6787463195196","3812.816017211852","3826.574423693786","3830.2372113646834","3565.324858325121","2888.10006303094","2620.401297930848","2671.949011651566","2649.8866237304137","2863.0847480529064","1849.1013423462416","1780.9274529724482","2492.7111411620617","2630.127703503369","2811.867591125425","2775.421276428195","2448.116749981659","2568.0241088195617","2508.7798820556427","1986.6908281006297","1849.526888299578","1847.207442016626","2036.9055054932107","2281.378727508588","2325.3416443665083","2763.2596837585156","2813.1141311279002","3645.8207177550426","3566.7486464720914","3885.38335047598"
"1.7. Formação Campestre","111.24722436523425","111.5152014892577","111.42585599365226","103.38424136962878","100.25699368896474","94.44885862426746","93.73412685546863","84.88858719482414","79.25916664428703","75.86415275268548","73.80929369506832","81.13528245849605","84.26222821044917","77.6508786865234","91.76899526367188","105.79623522338863","116.60909666137694","98.91595007934565","103.83091022338866","107.40573432006832","100.07947388916011","91.232679107666","99.27557491455067","82.03088193359366","99.81213601684561","85.6039153076171","85.33682568359369","93.02047976684568","86.22781585693352","99.631604724121","96.05708924560543","96.41397202148434","90.16147915649407","83.01359378662109","88.64296026000973","92.12608208007815","85.96207385864257","50.21866279907224","38.154664984130825"
"1.8. Apicum","2901.397518725614","2905.4188214538867","2905.240087115508","2903.7208673706336","2413.6380034362955","2412.0295888488936","2411.135919805924","2412.4764587890795","2849.1198813843325","2847.6900839539126","2847.3326106751038","2847.3326106751038","2847.3326106751033","2862.793181060846","2872.451198095742","2843.2293584961253","2845.7314218323136","2858.9597509521827","2849.3961102051226","2738.673463891659","2719.2806889160706","2728.751202117971","2660.7427509949225","2574.7713626343143","2540.3682114502267","2499.5318617859352","2482.4651951782835","2415.795923815968","2360.2984973694292","2279.153664416538","2285.676448974646","2239.203130944859","2082.2703658325486","1938.0261656494354","1898.9709072937205","1867.6033795044098","1862.600872766136","2000.5874581237983","1989.5057715942564"
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
