"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","45880.411504049196","43774.089423317186","41790.73422605703","40299.59021767751","37844.628927579244","37318.25143400079","37171.873118466996","36821.75158605674","35500.41662198211","35169.56220629604","34975.46191091712","34581.47173918354","34453.56278276213","34099.62447403985","33710.87997332507","33611.13074264825","33371.782721048425","32918.52890707161","32588.45814184336","32635.629392490482","32634.814848783208","32251.686444236057","31746.97785615164","30812.940088720603","29718.96780377162","28674.950308959436","27745.11628190247","26282.74643178708","25076.139396484377","24653.160106128104","24587.691488971035","24552.101457574518","24694.11280927753","25016.048370483455","24603.24264761347","24209.618384545898","23993.409438452123","22399.225466980155","20907.074412188405"
"1.1. Formação Florestal","33977.93545085698","31896.412802461407","29914.217292200727","28348.500940596085","25730.84592871441","25271.10102017013","25274.487514328714","24932.036098422363","23643.88141102626","23312.04617504597","23111.789887442905","22744.293473857568","22627.53504377286","22240.415352537126","21859.165275644442","21783.14332530204","21575.99658813822","21157.978173154253","20840.04011319336","20867.675929080993","20885.325479233616","20500.324245926688","19941.82614028251","18985.48780713491","17886.2515293087","16901.734985656178","15979.037112810662","14516.489738989181","13291.953432177756","12846.226248382754","12790.570788061646","12756.408292108244","12915.28079076558","13212.15044050915","12771.42317714234","12337.21064358515","12139.467950427192","10741.794386724863","9333.143603173427"
"1.2. Formação Savânica","13.022920092773438","12.933734869384764","7.047006750488283","9.812106097412105","30.058810162353506","27.471986895751936","17.928049664306638","11.059827758789064","5.351771765136721","3.389532775878907","0.7135445068359375","","0.4460382690429688","1.605634326171875","1.605634326171875","1.4272189575195313","0.4460382690429688","1.1596718017578125","0.7136335327148438","0.08920419311523436","","0.6244535827636719","0.6244535827636719","1.3380752685546875","1.2488675415039063","1.2488675415039063","1.8732555236816404","0.7135862670898437","0.9810572937011718","0.8026607482910156","0.8026607482910156","0.6244535827636719","0.6244535827636719","0.8028227661132812","2.1408105895996092","2.140833654785156","1.248822625732422","0.9811810424804689","0.6243880615234374"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","7712.74683071297","7463.790291333044","7596.606999701044","7360.846852941975","7064.338782830825","7171.736536749311","7374.5862348816345","7419.632403533994","7303.308291107204","7305.989378155568","7332.305830523736","7128.016531939707","7073.323440478509","6301.882615936268","5932.131214086845","6489.588717205774","6659.515958166536","6765.305794775468","6545.958174151643","6564.508350494387","6835.322157666016","6635.767587719741","6189.485112115421","5941.141667340041","5755.952862731924","5901.987184503178","5816.524569970685","5526.151528399682","5848.9071606872185","6266.833461053432","6356.3924855285195","6112.962334014844","5904.586781890829","6000.207413769458","6024.645841430594","5668.989964056411","5500.215450762898","2334.179902343756","1555.7624321594303"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","1768.5940737060535","1922.5518406066972","1859.0427811889572","1857.7968209716757","2413.875225683623","2275.523998638926","2169.366027410923","1956.5421485168351","2666.8523872192604","2043.7819897521986","1923.9940980346687","2021.4200229492196","1900.9248385803276","2803.664869061304","2989.664901397723","2641.1207685364025","2436.6739624267543","2474.675331726089","2700.709358715845","2638.2751910034463","2515.0889076110916","2787.7002190979106","3239.6923959839105","3468.85829818116","3722.377124981699","3676.6870665039255","3779.007882788105","4196.487863922144","4107.350291717551","3524.0445607788324","3600.3120993835623","4068.073815142841","3943.547883044457","3851.231587872332","3801.6378646850726","3932.0599728088664","4023.680156219526","6447.118690277253","7177.452878814776"
"1.7. Formação Campestre","129.97888597412097","136.13305698242178","132.38712402954093","128.73005085449208","130.95991491088856","131.31700643920882","133.27967683105456","131.22798349609363","133.72567698364247","132.12001219482414","132.9226839660643","135.95600415039053","137.02658041381827","142.82523646240227","139.70299367675776","141.13021335449204","141.57617127075181","140.32727072143544","143.0036742309569","140.14904544677722","143.53883166503897","145.94725760498034","149.24795864868165","146.48280065307605","146.30444503784165","151.74634207763668","150.49737517089838","150.76520178222657","152.72758524169916","151.56801270141597","150.8543389831543","152.63815648193352","148.08872588500967","150.9434189697265","151.2111518127441","153.2627082458496","153.61992693481446","85.37437349853522","3.2117159179687507"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","2278.1333427062996","2342.267697064237","2281.4330221862774","2593.903446215876","2474.5502652771434","2441.1008851074657","2202.225615350353","2371.2531243286617","1747.297083880605","2372.235118371604","2473.7358664429075","2551.78570628665","2714.306841247576","2609.23076571657","2788.6099541931303","2554.720499292024","2557.5740027771203","2379.0826648926086","2358.0331880188355","2424.9316722717635","2255.5394726074446","2181.322680303974","2226.1017955383545","2269.6314401428604","2206.8329741699476","2041.5458626770146","2018.176085638437","1892.1385124267556","1674.219869366451","1863.6851624633728","1688.7591162658616","1461.3944062438925","1781.9841741088908","1800.7126865966763","1852.1838019531217","2115.954262194835","2175.1771314819603","2789.7769330932692","2836.879394061281"
"2. Antrópico","8627.336673473983","10735.085910962063","12719.154682763714","14210.566280291685","16665.6167664859","17191.369876117114","17338.37257559833","17688.494108007846","19009.829072082848","19340.6834877691","19534.783783148494","19928.7739548831","20056.68291130385","20410.621220024987","20799.365720738093","20899.114951414373","21138.462973013928","21591.716786990317","21921.698355513785","21874.527104867087","21874.984861751545","22256.5968144794","22760.59181393027","23684.192775429106","24773.348265834433","25814.6897999588","26743.096567464443","28205.377222403004","29408.50546545108","29826.57873228503","29886.784533621663","29889.46009202623","29747.44864619489","29398.03946996835","29805.67162152447","30204.11236690475","30413.274273660376","31996.04056910652","33177.50476611733"
"2.1. Pastagem","8436.989338622909","10523.063113812404","12506.77508446049","13993.72672802728","16448.866420392147","16939.386372381763","17068.192624395935","17410.910728772007","18729.837366369957","19060.691778809138","19254.524496502985","19649.049863086228","19775.085661468645","20128.7563769891","20517.411688694636","20616.090547544743","20851.603101920176","21304.50012334896","21634.214101918813","21587.042853524315","21586.876222274008","21965.00941310611","22465.34757012534","23383.953476869538","24468.64887212105","25506.154779420467","26431.974775313567","27890.776798672534","29094.44023155826","29506.269688492306","29558.18001182601","29551.48975367784","29407.87274988752","29058.10676483529","29467.70138378033","29865.339362748255","30073.074148208718","31654.234906246416","32831.863503550194"
"2.2. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6947761596679691","1.6947761596679691","1.7839798645019536"
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.6. Outras Lavouras Temporárias","","","","","","","","","","","","","","","","","","","","","","0.3568492919921875","2.051356231689453","2.1405692932128906","3.9246008728027344","3.7463658081054687","3.0328441650390627","2.6759997436523437","1.6948171325683592","2.1408244445800784","4.014069909667968","6.69005291748047","6.779251647949219","6.15486036376953","4.370795635986327","4.370795635986327","1.9624097717285152","1.9624097717285152","1.9624097717285152"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.12. Mosaico de Usos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
