"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","161150.66165859555","160853.81369378895","160724.78927343298","160543.2167243298","159937.21604962088","158764.92778379784","154071.71829322734","153843.33986084044","153612.02591097602","153729.33889049393","153932.71817164836","153932.83745613458","153604.76987966322","152894.99440814005","150838.80846758522","145213.9053702241","141317.36506646732","136634.7376066016","132605.52692365606","133143.70715244062","132843.27617776723","130688.14778527222","127946.2899759482","127429.67188903902","125207.51387714825","125043.33684600555","126108.28000674011","125294.49496490533","124108.28588970931","121608.74787665965","120569.8243140585","119506.43578744358","118032.20020937572","118495.98398774542","119359.02386880342","120450.38646358425","120572.99150923049","119011.49944193545","115983.05665403494"
"1.1. Formação Florestal","110554.04103993678","110441.49134964788","110292.88959729738","110097.99603904499","109568.97510483889","108614.09696874546","104316.34205425563","104033.53647057463","103692.12465587899","103824.0950472255","104041.67927091532","104038.58240086051","103696.39897741651","102546.3824722234","100443.62697878874","95144.30869248846","91438.12738262775","86745.04379427015","82761.77139205606","83014.77209675671","82490.20147059466","80540.71753755372","78148.30383952691","77774.40629004443","75598.89282115291","75051.31711257558","76104.1172881241","75681.85908574804","74646.40903166939","72299.06880699299","71209.2044743908","70022.21860541787","68513.84389467788","68837.67129729694","69526.19045082643","70571.34056179998","70666.77909375563","69701.78184541177","66541.52805510047"
"1.2. Formação Savânica","294.8272513732899","299.11715172729356","296.0791112365709","291.70037476196154","266.8535595703118","242.1865986816403","243.25912049560503","241.56119508056597","213.0496994567866","218.85984171752924","218.85984237670897","216.44778279418944","215.55444123535153","194.01589780273477","206.08099431762685","254.16250737304634","242.27933505859315","226.194343426513","201.61758914794868","201.3524373779293","214.3110092468256","236.65415048828072","233.88395952148366","230.93414319457946","247.02104622802702","258.3714460083002","252.56307408447202","228.07473399658144","194.56003390502826","174.3634037780752","156.5804178283688","164.62401990966674","221.1053980957024","236.74482213134715","246.3065037902826","229.77287024536","161.58403467407177","62.650359576416","22.343262805175765"
"1.3. Mangue","29212.54714968929","29248.02783656679","29244.09558466856","29343.118882160037","29330.783976789007","29428.468039643594","29260.89606854955","29247.75813485219","29300.04193963704","29299.773802570387","29299.773802570387","29299.773802570395","29299.773802570387","28766.490374118654","28824.49536880138","28998.235070100385","28935.228440657294","28833.970446627223","28828.427953584993","28962.932285084684","29025.491701478153","29007.70790856462","28910.559696046592","28901.442427894868","28884.90697815733","28944.069621540377","29037.998781091756","28936.381387146874","28828.417762434485","28853.4391978955","28865.146106952823","28894.81594703425","28980.165507715414","29005.456522717832","29175.53038127662","29133.16790636813","29382.066805575094","29276.966277059615","29547.593186770195"
"1.4. Floresta Alagável (beta)","8576.252098663272","8733.009447601264","8649.17979255366","8432.90034596553","8517.80817360223","8755.711326788263","8837.489710497974","8646.681674304094","8837.847855316102","8837.937294940124","8837.937293969664","8837.401079241883","8837.579803393493","8089.003455767718","7874.159068316588","7874.521654864388","7779.5229696776805","7815.89742911372","7693.998732562186","8042.091908770726","8119.21259156488","7855.481958807326","7533.932176226825","7616.691450781243","7576.0278485839535","7596.937106140124","7585.318282318091","7345.539898254393","7393.978835528573","7273.510888183583","7244.732352081344","7357.785243084759","7317.928680920444","7422.134219232185","7580.944543615704","7816.701952331494","7878.725698266564","7711.958686218236","6902.3687277892905"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","3947.154359661858","3581.2544768249545","3721.840101330565","3899.6949901367125","4086.4364467224154","3768.393285998549","3259.610562664792","3618.3494802246005","3053.242890057359","3054.135955548081","3037.519064385971","3041.8074748107765","3053.9578627868505","2841.512736242647","2804.970855560283","2781.6348219238057","2786.09985740965","2802.722388842754","2879.216671051007","2777.423739825416","2819.878945233137","2877.33992653196","2935.5996717529083","2880.1931652221556","2828.81106145018","2897.537193542461","2932.6497835815167","2892.881428289781","2790.8272693603303","2815.0410886535437","2850.9662826659937","2808.6937922241","2842.385783032212","2865.4464409240522","3001.096042279038","2905.927224652088","3005.305359252927","2729.382692077634","4237.035537463388"
"1.7. Formação Campestre","905.4193758911168","901.3976094726594","892.7284590209988","846.7029007751496","867.8830487915079","872.3533264282265","866.8123217285194","857.3386046630894","851.2611425109892","854.2105994751005","853.9424865661649","853.8531156799346","854.9251582336454","830.52646377564","827.3977666870161","870.1184417236377","875.8378078430255","875.5702465698313","872.888639593512","877.8939345947332","871.1018811462462","876.731872442633","870.8331439025936","876.9997341857985","887.4564170959553","877.4467884643611","886.3833506897034","885.1320196045011","879.6805494079656","886.6514899841408","870.4745092712456","868.7760065734915","863.6818645446845","858.8560676574758","866.7208282409721","865.9162828979545","866.9879679687587","569.291802862549","28.062150976562517"
"1.8. Apicum","2299.423462579309","2303.1769708007487","2305.50062866818","2313.4534977721923","1919.8699986694571","1750.4247063781847","1899.0516064087115","1867.4139064331243","2252.069018621823","2252.2477668334927","2252.2477668334927","2252.2477668334927","2252.2477668334927","2262.0786649658135","2200.0471189636246","2175.111658044431","2177.2561208129828","2189.410438635242","2168.050559130856","2141.5068850585976","2168.942798950198","2173.5000690307647","2095.4797281066985","1985.5553669433727","1976.6184098938154","2007.4490320190584","1993.864697259538","1967.5918609558228","1923.3547573608555","1829.248487091085","1780.1839541443155","1788.4941703186275","1738.980704888937","1636.0242697204833","1503.3973492126545","1441.1058258056748","1466.6663826965423","1525.91971712648","1520.1105980651964"
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","205.29605891113246","184.20345506591877","178.3045539184579","175.17636042480555","235.05837548217715","240.5997725219724","231.03625222778325","230.94687716064462","354.3761700683623","327.7421836425779","327.74218364257797","327.74218364257797","327.7421836425779","328.0103298706052","324.6140500732422","328.45696629028225","319.34029966430626","312.904929785157","312.45800487060654","302.89468566894544","312.3687412475593","289.8459507995607","285.6455705383301","280.19379622802813","264.99979133300855","265.98297052002016","269.55803886108487","274.8310182434095","259.90468036499107","245.24680712890677","238.81195207519602","240.24202634277452","234.8795127502449","234.43248891601635","211.9993270568854","198.23529959106497","201.7209360229499","198.0565372070318","198.3246748535162"
"1.13. Rio, Lago e Oceano","5155.7008618894915","5162.135396081416","5144.171444738602","5142.473333288432","5143.547365154906","5092.6937586119475","5157.220596398785","5099.753517547494","5058.012539428593","5060.336398541143","5063.016460388067","5064.981849700811","5066.589883550908","7036.9740133728665","7333.416266076739","6787.355557415685","6763.6728527160585","6833.023589331007","6887.097381658878","6822.839179302868","6821.767038305582","6830.16841105337","6932.052190325857","6883.255514544529","6942.779503253067","7144.225575195293","7045.826710729881","7082.203532665928","7191.15296967768","7232.177706951845","7353.724264648409","7360.785976538024","7319.228862750205","7399.217859149078","7246.838442504827","7288.21853989249","6943.155231017967","7235.491524395715","6985.690460211148"
"2. Antrópico","2331.9023452880765","2628.124682617201","2756.8809741821424","2938.364147985856","3543.9179529602043","4716.38497507325","9409.594465649365","9637.972898034626","9870.448719500633","9753.13573998404","9549.75645883166","9549.637174346835","9877.704750817702","10587.480222344988","12643.844911590268","18268.748008953633","22165.28831271353","26847.915772582666","30877.037080197853","30338.767476083813","30639.287826085954","32794.237467923725","35536.274027902386","36052.26670102918","38273.62054130084","38437.61888080335","37372.05023134665","38185.92464736742","39372.49111689865","41869.52709399175","42901.927311148655","43956.648092162795","45429.63259332137","44949.76400189712","44088.868558725866","42996.97021514714","42868.46811977366","44420.04095698193","47303.174948625114"
"2.1. Pastagem","2179.0843322692776","2477.361048785414","2594.4992203491347","2692.0646166687166","3285.553624792479","4447.02854819947","9136.663420928906","9365.22056005245","9598.05386345205","9480.740883935458","9277.272248486202","9277.152964001378","9605.220540472244","10318.570844323749","12375.650496600034","18000.911152935565","21870.104457055568","26556.306627477687","30594.812223642675","29976.11032592512","30281.81434399977","32493.51348431777","35206.86227368486","35743.58901490247","37973.25449221637","38111.96240599867","37000.81482412009","37630.31813818773","38676.39440464279","41137.594685965625","42236.57740614377","43344.65208440523","44904.86231049666","44456.18472888687","43623.441766202675","42533.59976820501","42325.3803177595","43817.52477568311","46883.59775608361"
"2.2. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.6. Outras Lavouras Temporárias","20.01673472900396","","","","","","1.3406375427246093","1.3406375427246093","1.3406375427246093","1.3406375427246093","1.3406375427246093","1.3406375427246093","1.3406375427246093","1.3406375427246093","1.3406375427246093","0.08937067260742187","27.346992712402347","21.627407702636745","4.46853077392578","83.29244214477542","73.55119506835946","15.371789886474621","42.540321081543","20.287244232177727","12.779929907226562","32.26277160034181","77.30555054321292","259.7106354919431","400.11150026244945","432.5517712524405","360.607783172607","305.64547660522453","214.84527606201175","183.11800639648447","148.35309792480476","143.0794844299316","221.0988881408691","220.02705184326166","29.491873889160168"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.12. Mosaico de Usos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.13. Área Urbanizada","132.80127828979496","150.76363383178713","162.38175383300782","246.29953131713938","258.36432816772526","269.35642687377987","267.9264019470221","267.7476952087408","267.3902132751471","267.39021327514706","267.47956757202206","267.47956757202206","267.47956757202206","263.90473524780333","263.18977221679745","264.0834801147466","264.17285771484427","266.3177321716314","274.0923205505374","275.6113367614748","280.1689157653808","281.59882246704086","283.1180618835448","284.6370706420896","283.83274792480455","289.6403319519042","290.0871195251464","292.1425025512695","292.32120676269534","295.7166315429689","301.07811660156256","302.68652592163096","306.1716356262208","306.529163659668","312.7841278015137","316.0013956542969","317.69934701538085","319.9333208435058","328.1550703735351"
"2.14. Mineração","","","","","","","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.753371252441409","3.753371252441409","3.753371252441409","3.753371252441409","3.753371252441409","3.753371252441409","3.753371252441409","3.8427371582031284","3.7533711364746125","3.664005230712893","3.664005230712893","3.664005230712893","3.664005230712893","3.7533711364746125","3.932102954101566","4.289566796875004","4.289566857910161","4.289566857910161","62.555808612060595","61.930248278808605"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","","","","","","","","","","","","","","","","","","","","","","","","0.7147891174316406","1.518960723876953","1.6976523620605466","2.233766906738281","2.233766906738281","1.8763725769042967","4.3784085205078105","10.72300559082031","19.569499566650382","20.731201123046862","36.81601417846675","34.671573504638644","35.117947875976554","41.193750177002","51.112980255127006","196.42177650756844"
"3.1. Outras Áreas não Vegetadas","","","","","","","","","","","","","","","","","","","","","","","","0.7147891174316406","1.518960723876953","1.6976523620605466","2.233766906738281","2.233766906738281","1.8763725769042967","4.3784085205078105","10.72300559082031","19.569499566650382","20.731201123046862","36.81601417846675","34.671573504638644","35.117947875976554","41.193750177002","51.112980255127006","196.42177650756844"
"3.2. Não observado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
