"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","46588.331619050274","45437.70131685916","44355.70867659427","43117.4944845654","41898.936446906366","40411.34144498417","38835.11580420008","37797.03930163017","36760.71597476916","36160.80304195583","35549.50236323336","35239.80617986528","35265.2967035897","34936.39570731247","35107.59972864456","34876.47477523228","34532.80471465533","34084.51942700889","33038.07783430221","31911.012398034767","30363.461944568386","29282.880282117083","28445.07315171596","27664.59739042414","26522.89428817158","26017.36229281029","25523.630396923865","25608.768310510222","25344.830847039928","25068.552154126173","23956.963335595556","22874.983392284677","21936.11066388513","21803.83514060052","22329.189351604782","22935.885168133475","22962.119872424235","22839.808552868482","22144.262898803507"
"1.1. Formação Florestal","23049.323043695298","22806.28115396753","22406.295495654525","22067.049699933592","21163.79739698512","21123.426910144717","20151.552843902904","19477.118886090222","18928.357788666068","18071.43650203855","16776.0101288332","16272.181264544955","15235.185916394186","14565.823520635882","14667.515462384185","14535.419456103264","13968.263096838307","14069.853863946502","13489.379210656696","13334.252487316837","12050.72712110602","11903.686848278874","11724.919381475876","11357.78795796497","10918.127180529651","10861.859835253885","10831.44743131091","10755.174223675487","11132.796659887777","11090.48482321786","10989.505660168463","11560.80298691402","11561.422458453302","11641.953457666003","11748.895949523885","11784.71537567755","11572.268507196035","11491.910915228213","10943.45701420279"
"1.2. Formação Savânica","22036.61351504002","21115.602014087905","20428.70575573832","19531.693323309773","19213.098476459316","17757.34013386288","17136.631376324996","16774.233703961567","16298.050397577688","16556.303694043236","17227.80660349194","17420.60493894092","18466.911171924512","18814.21669797418","18877.684070685416","18765.767602734955","18975.564247095575","18412.264913526247","17945.321203155996","16972.937935785056","16710.2467202458","15784.617230548403","15119.442373590897","14708.320506867114","14008.678498535472","13571.59201160913","13112.361595410306","13282.484435046394","12657.548788250771","12421.715473193459","11423.461291448812","9776.672609063273","8838.780740337821","8619.308099261409","9023.763307207839","9583.705324432236","9814.297881982344","9769.587920721313","9469.870695477171"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","195.75401264038095","172.99578460083006","158.59399426879872","167.7508962829591","172.7292602416995","167.66188186035185","160.5497281372073","163.66099451293977","177.26199454345738","184.28519078979525","208.3760594970709","212.91022797851628","200.90868947753964","195.48466414794981","203.75252440795953","225.0885184143075","238.06740017700272","250.15716063842862","258.7792501831062","266.33597438354576","264.6466663452155","263.04711983642653","265.27024735107494","272.9150501281746","276.0266490722665","274.69283449707103","292.4727380615241","297.00598228149505","321.4529901611336","325.80898501586984","343.4997052551278","348.30052280883876","347.7672052246104","338.16729415283316","355.05727538452254","377.2817890258798","381.81489720459086","314.43048874511794","337.81139515991293"
"1.7. Formação Campestre","","","","2.3113833312988286","2.3113833312988286","3.0224188476562506","4.533711230468748","4.444625842285157","2.666656121826172","2.7553613891601567","2.8442367004394535","7.377986193847658","15.823338250732425","20.71271907348633","27.202414837646494","20.35710223388671","23.91306827392576","21.068360241699207","12.178383380126945","4.444448229980469","3.466566491699219","1.1554326416015626","2.0444460876464845","6.400319793701173","7.200440130615235","9.42284642944336","8.53392352294922","4.0002218444824225","2.844483941650391","2.0444885681152343","1.8666633666992185","1.6888852661132812","1.6888852661132812","","","","","0.08888856201171874","159.11552204589833"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
