"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","94516.24772722698","94303.9786061857","93813.04054019538","93209.79358109734","91486.30472457282","90842.48070514943","90504.932213189","90298.70065255866","90114.04781268493","89809.00004294855","89503.06033077641","88905.40707394574","87940.36512391244","88035.00202570131","87564.59558060802","86770.46203284212","84445.80972669201","83471.69212617198","82266.94531962807","80818.27282354551","80370.25882417132","79996.21533750085","79828.8587879768","79106.05794353584","78383.12537200777","76964.2414221534","75710.31722781257","73491.51687239365","71255.13669455702","69909.15145869325","68289.87349804249","67567.11108815984","66538.05559102393","64833.57726902385","63710.839232727514","62028.58502101273","60743.023866589414","60192.81518596658","59601.38079476994"
"1.1. Formação Florestal","5949.180010522366","5946.515989782618","5814.506612383872","5532.375427947995","5638.642703289724","5584.665031823738","5640.68937631221","5734.894893664498","5842.756596606278","5793.752334490883","5709.408312719741","5735.688191656489","5446.367929620315","5452.578701623499","5536.923163488759","5530.1793869506655","5471.22910196522","5543.239337206926","5533.024363824478","5991.382912170265","6076.965220214734","6194.67899645983","6275.201193194549","6180.647923773143","6191.92096722408","6215.537120788524","6007.970509063555","5801.285561102244","5763.534714935269","5688.951068188426","5692.503402130085","5945.524311077819","6025.336210363615","6039.00831357405","5983.9623355345375","5972.691713519237","5920.223983386134","5980.5110573241645","5803.578038751197"
"1.2. Formação Savânica","88299.14591584401","88098.15140198657","87591.93639651878","87201.48467485345","85350.68830414444","84694.43362274586","83938.106545733","83168.8178405531","82536.18506974078","81937.62713970768","81577.18190173586","81061.02916574263","80453.56974604995","80400.6547543757","79896.95523930556","79662.66801828526","78038.85482433616","76973.55346051048","75908.2891738822","74209.8937642561","73653.92708209991","73258.49647724707","73093.36451852493","72414.50865111034","71498.57411517187","70091.41452593153","69190.7417850393","67377.93387444448","65082.610153864916","63740.10150545232","62199.40144364799","61282.56486275707","60259.36472928703","58567.671670049414","57511.964657654404","55857.67161491537","54627.06442395035","54009.28883942733","53575.25370749579"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","98.63989123535129","95.79826846923802","91.7141908020017","87.80795589599589","76.79919324340815","79.5512079345702","83.54550965576153","76.70897282104471","75.46644750366188","72.89132101440408","72.98002572631816","66.41060441284165","72.36041487426746","75.64509945068345","73.60252576904286","85.67713339233376","84.3453488891599","81.41512531738259","88.07341923217751","83.10050391235329","77.7728630126952","74.84280555419909","65.43211543579082","66.4975240661619","76.08524465332019","73.86598743896464","71.912876635742","67.20659167480446","70.31404022216783","86.3831211730955","89.31277520751931","83.01089989013657","77.06334476318337","76.79675616455056","74.40005817260727","73.95598666381818","81.85776260986304","85.76370848388643","97.30647446289032"
"1.7. Formação Campestre","130.47877855224607","122.48924998168935","279.45406202392496","355.00522682495114","392.6488323913579","460.03451034545935","822.8787768554639","1304.1608545349054","1649.8730030090246","1997.005035760485","2134.6117562438953","2027.3636723876891","1954.4835474548152","2093.4284012816934","2040.1581265014381","1476.6678556518398","839.128981964112","861.4103701904296","724.5080739257814","522.177087091065","548.6320049682622","454.4365330627448","382.16576433715875","431.0871730712903","602.7843656005876","569.7518960083003","426.28655402831913","232.75068236694293","326.6927368774419","381.37564065551805","296.4932753906256","234.17288683471708","153.65405491333013","125.77640546874996","116.54311326904295","102.95956112060543","91.95008073120107","92.92707946166983","101.53961848144529"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
