"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","124104.61604158221","123916.47598951335","123794.30442666684","123605.54837107367","122434.21116909922","122399.70685004725","118593.46718445598","118580.15545031376","118654.42714588137","118776.59650821524","118852.73644022123","118878.83120684112","118874.27353376376","118786.96186262775","118454.15957563763","115268.80375633192","112392.8118944115","109839.80197247605","107669.2757141309","109047.42017875706","109363.36728299719","107337.18661469147","104337.57202146668","102973.24921692681","101650.21639175442","101305.33073543358","101595.52759480484","101169.4169977535","100005.58383054088","98325.91002936677","97856.12489495722","97619.58397363231","96952.25999746908","97472.01672367498","97703.66474282941","98229.99503987741","97691.74880286375","94944.1942256336","91403.9271922377"
"1.1. Formação Florestal","74864.68714959003","74775.75880804363","74337.63676668754","74101.33133080912","72763.93899163985","72852.16439708148","69657.22645030743","69671.53177166448","69751.79150268131","69877.71454887747","69954.74819575164","69981.02170197116","69976.01715826998","69887.54363096334","68977.02434948387","66215.19804413087","63491.58057594208","60972.44431762968","59123.56392512321","60188.552402151996","60307.609535871976","58446.85829198022","55839.76635259466","54722.01538228936","53504.619196271095","53087.961561843505","53334.99489292503","52976.36339469571","51949.17914715465","50473.71546507255","49964.69628635128","49700.89913782912","49219.198581838005","49520.44351378119","49524.385484168844","49836.67330792545","49125.93617927997","47535.60788927502","44355.296290339866"
"1.2. Formação Savânica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.3. Mangue","26537.885458800883","26538.42175209922","26545.661464178083","26700.64520256273","26746.318352953323","26822.201866680007","26844.90569855245","26844.81632404684","26844.816331395476","26844.816331395476","26844.816331395476","26844.726948662315","26844.726948662323","26844.726948662323","26448.597977770634","26424.825216253226","26354.93130448575","26335.178295458667","26359.22133803059","26413.474078740892","26421.428107042924","26321.770139202385","26285.750359441612","26257.416907946288","26196.192430004423","26180.372410937023","26222.29053593083","26285.212850109343","26289.770599877433","26468.348020916186","26270.10496412312","26293.87991596633","26274.841964477095","26329.719867119962","26553.434531487375","26378.521114141426","26548.251107073327","26508.299018737256","26762.05551398869"
"1.4. Floresta Alagável (beta)","10551.81720867347","10547.616890857305","10187.432310968397","9988.839011365153","9610.25268566323","9823.861575519144","9893.858008313337","9896.896640033307","9896.092290979352","9894.126088702738","9893.32174450718","9892.517438592875","9893.232389752544","9893.23238419224","9280.203214905145","9094.762508337768","8969.731910260336","8876.611093121644","8679.993763482988","8938.277614673085","9177.346834552298","8993.23891424592","8660.417011657975","8503.305459863554","8282.559816888685","8286.668300537422","8271.742104571826","8418.575716461464","8492.397141437044","8291.402453491466","8334.573819757301","8375.511371417486","8326.45210164208","8465.605678711163","8490.719394445987","8637.913807550327","8777.428842108371","8768.406718097227","7352.758449847457"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","2976.8630834350333","2953.982333801264","3686.0674557373422","3764.893513513188","4249.134833898948","3922.16697801514","2835.5437628418085","2838.3147778625585","2838.493525939951","2838.4041521179292","2838.4041521179297","2839.1191032775987","2838.4041521179292","2838.4935281616313","2084.4156899475065","2094.5998468627854","2057.601893804916","2089.953373937963","2066.271133325189","2098.26558993529","2127.846122448722","2252.157090637238","2194.6957709167277","2176.9093093139536","2187.1877569518883","2305.425432769764","2252.4307720581","2179.954833941637","2044.7334781738086","2293.5680398559457","2113.0129578002893","2115.2449328552016","2086.9151426757758","2174.5872327758716","2602.4308568115052","2337.2403012695336","2451.1930642273305","2012.8099823974505","4464.891193029814"
"1.7. Formação Campestre","2291.1459526550298","2221.9649984130883","2184.60631505127","2169.2324200500493","2427.602763671862","2386.4996579711783","2430.8225934326147","2405.7084428405783","2400.346001019286","2398.6478932556133","2398.558522583006","2398.5585204711897","2399.0053910949696","2400.0778767822258","2290.5089793212883","2316.7873067688083","2304.9875799072333","2270.137018572998","2427.3339401672374","2287.5642664489606","2318.2176063781662","2304.721897546383","2299.0041197998103","2313.0328439148007","2280.145448687751","2328.315202655027","2325.2794429748496","2336.9877313537545","2364.9611746520945","2355.9372877685546","2322.8671896850597","2309.1033534973094","2326.977133428952","2311.605810742188","2475.062335998533","2403.2974580932596","2462.63716433105","1570.3202825866808","95.36591328735365"
"1.8. Apicum","1147.7948841735883","1149.1355390747112","1153.8724849853559","1172.9100220947291","842.2998278137229","774.461677752686","1056.003137786868","1055.73500202637","1055.7350020263698","1055.7350020263702","1055.73500202637","1055.7350020263698","1055.73500202637","1055.7350020263702","1064.6727621765167","1115.527809570315","1107.304456536868","1068.3357136596715","991.0239730102564","968.1435456359885","1001.9277560546897","990.1300091125499","944.3690864563005","955.3626767089863","973.6851178161651","960.1887356994654","884.0387069274907","780.8968264465358","746.5753681701683","775.1751532470723","769.991125225832","748.8088128662131","719.4929283203146","664.7041060546893","551.4620167053216","513.5658023559579","519.5542788696292","553.3388251647942","551.9980617248531"
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","173.75950464477557","166.60890928955084","158.02818832397466","161.60348272705093","220.14906716918966","269.04130180664066","305.15180636596756","296.21357977905365","296.21357977905365","296.21357977905365","296.21357977905365","296.21357977905365","296.21357977905365","296.21357977905365","293.08519323120197","290.04617833862386","277.5325561462412","271.3651530273448","280.6608868896496","276.90685968628037","267.4323170166026","246.42728914184673","236.9526982055672","232.2154051452644","216.03726281738366","215.59034467163164","218.36110108032315","215.8584251403818","188.9544134582526","144.9783046020504","139.61534896850551","152.39701362304672","148.8217462219233","145.693364886474","115.5715881652831","107.25903402709937","105.73953825073217","103.77311784667947","101.71732263793925"
"1.13. Rio, Lago e Oceano","5560.662799609386","5562.986757934581","5540.999440734872","5546.0933879516715","5574.514646289085","5549.309395220972","5569.955726855496","5570.938912060574","5570.938912060575","5570.938912060575","5570.938912060575","5570.938912060575","5570.938912060575","5570.938912060575","8015.651408801467","7717.056846069537","7829.14161732807","7955.777007068064","7741.2067541017805","7876.235821484568","7741.5590036318035","7781.882982824928","7876.616622394017","7812.991231744594","8009.789362317057","7940.808746319761","8086.390038336377","7975.567219604684","7929.012507617411","7522.785304412956","7941.263203045833","7923.739435577592","7849.560398864949","7859.65714960345","7390.598535046545","8015.524214514372","7701.008628723323","7891.63839152849","7719.8444473817335"
"2. Antrópico","1994.2007543396037","2185.0221427795504","2307.1043232055817","2496.5754417114326","3668.9852374145726","3703.489556469729","7509.818604943783","7523.040956768697","7448.76926119985","7326.599898864642","7250.459966857874","7224.3652002379295","7228.9228733153295","7316.23454445187","7649.126213763344","10834.392650750593","13710.384512109496","16263.483816930719","18434.01007527399","17055.865610650406","16739.918506408514","18765.56287797185","21765.08810116431","23128.695897825735","24452.622505344654","24795.00556659986","24506.32814081798","24931.99184713575","26094.394960642672","27771.387360465855","28240.368097629642","28469.49073918682","29135.563444394164","28602.9364804591","28373.70179044302","27855.77285708399","28393.125414731596","31140.501367800793","34579.23661287721"
"2.1. Pastagem","1755.0463167602566","1858.7248569458084","1971.6906827331677","2134.6168298217817","3266.277417913837","3294.346795654297","7087.182120977716","7100.40447280263","7026.132777233784","6903.963414898575","6827.8234828918075","6801.728716271863","6806.286389349263","6893.598060485803","7311.831002209388","10485.390829614116","13345.116303057983","15896.961685161918","18047.11075922174","16660.564651672135","16321.561228521552","18335.855172081956","21329.66022445533","22690.85482180645","24007.274125370288","24348.226893894782","24040.33423297496","24448.21252474805","25581.9255452374","27258.113589897006","27732.098797074224","27975.252713314017","28636.40955168176","28103.514762972525","27834.242166181542","27320.960244046877","27885.391473941796","30604.703790414318","34033.25031533083"
