"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","80958.81202551282","77370.11984636048","74260.79747663667","70033.40223084846","57340.69685720989","55016.375754945766","53795.48289506504","53065.30629911773","46439.688879838395","43460.02953513059","42714.30063799929","40139.47858488575","40182.158645567426","33868.65845278347","30642.99829507484","32269.304071167153","31739.59548905051","29957.747783892934","26663.492665924503","26787.78721163971","27427.362739404853","26193.29612155832","24188.614576831573","23821.495357648404","23352.030869788334","22414.79661616291","20816.29749534362","19238.841925519366","19913.02993755561","22182.482745703808","24272.84548735411","25790.14203011539","27136.16613177554","26893.920153503885","26895.226819244846","25415.856590063966","23574.221719458503","14444.503566021844","7873.970908117717"
"1.1. Formação Florestal","76003.59642043471","72386.28046210755","69264.74658249604","65009.16115351081","51295.51593556686","49726.17353039134","48853.53772062659","48120.58736129427","41212.50574283282","37931.7596797107","37437.82628798711","35234.084615439984","35293.52418245709","28686.254391003702","25399.256497272127","27472.601529016312","27066.829921545672","25309.94734737564","22071.951929748997","22190.36127614169","22866.93745003111","21582.584922986545","19596.629249793015","19137.047306384993","18611.685295581796","17828.438406732992","16248.924947815556","14807.98167004452","15502.947039130328","17698.48240520702","19797.23420802676","21292.423382947458","22587.18363972845","22312.478623706553","22193.320846399438","20521.53598082939","18587.526341834026","9959.556426977679","4208.881077935834"
"1.2. Formação Savânica","152.0072815490722","149.06502285766595","43.23849609375001","42.43699875488282","118.67302293090825","129.28137828979493","89.33635921020515","41.19178069458007","27.103477911376956","24.695891125488284","16.761184783935544","11.322686755371091","10.965643005371092","19.079034313964844","18.90109781494141","10.965949938964838","9.183481280517576","7.400584783935544","2.496936791992187","2.140267547607422","1.9619070068359377","3.8333398681640625","6.240457684326171","12.481295587158204","15.4238072265625","16.40459059448242","16.583182562255857","13.998313500976561","12.304387799072265","13.195337231445315","15.602007281494146","18.187777648925785","19.25743686523437","19.70313420410156","20.32684276733398","19.791959918212893","12.838914721679684","12.572219488525388","6.242117773437501"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","2451.517285394271","2553.3504362670783","2600.9732595153737","2470.5961435302743","2415.251553363014","2396.5293927917273","2425.866726159651","2418.5476972656043","1751.2451435973887","1880.187145751941","1939.0433930785991","1559.3296791320586","1501.5401112609761","1113.077401794435","1163.3765844970692","1494.0579774535947","1564.872815698215","1576.3766769164786","1413.8882273742545","1471.5906201171665","1520.4588760986092","1362.610572094729","1161.4193889038122","1221.436450054935","1333.3583301513706","1374.023735821531","1314.9823741882344","1160.7903763122592","1373.2067245483404","1625.747216571029","1706.4457073730284","1770.4624715209857","1799.8882075805493","1744.951206762675","1733.9828489196548","1595.2246888976886","1577.2107902892903","786.9177611328138","336.67541566162066"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","946.2470863403336","729.8389349792492","757.7288470459009","867.1557822692911","2160.052575433345","1230.8197166992184","938.7377058349604","952.9162936340318","1972.578816070538","2179.948561981178","1791.7296142272744","1863.5825659606753","1848.7988924621466","2604.6846580688307","2582.288673779283","1859.3092127197078","1738.745494555646","1728.0450300414852","1912.2937945373424","1837.1124349243057","1806.4358811096106","1973.8219361267031","2218.700503240951","2183.824079052716","2073.2339103759678","1977.652373107896","2005.5787341552584","2133.6527121826052","1946.0240162963726","1680.0131942443606","1692.3198772216547","1762.2337057677942","1688.1256186157084","1701.6890546752809","1732.3634713256567","1985.1571238036843","2012.882562280252","2304.676397680637","2451.3423591003393"
"1.7. Formação Campestre","551.8874563476566","567.9394301025397","583.0117143554693","565.8874872802736","692.5088170593256","576.6796277465824","621.090227001953","598.7078838562022","705.0852948974614","613.5092147766114","591.3969044128429","659.970373876953","628.8508274108889","711.5146563110368","634.0223944274893","611.9987299194339","611.6404673950198","601.4753344848644","644.0989904907223","599.6917498840342","639.819150372314","610.126208593751","655.957817736816","610.2144581665042","598.3526163635263","629.4733619506837","606.4691436584478","626.35518425293","643.4777329406735","619.0450830871592","645.6199825073239","661.7605350036621","631.5303928405765","634.202999517822","638.3089412658693","643.477806262207","645.8872221313476","530.4725062561032","36.74418388061523"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
