"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","51185.69419524048","51491.1758183431","48755.88222191367","43469.73695157716","32330.177390630397","31239.88768300713","31165.081719023892","31333.236766564518","28860.098977092784","27936.479838347543","26997.6456038625","22938.414258300352","21954.830834001918","17774.44361212154","16600.378743585057","17785.00278269626","17739.749384948416","17276.572922466694","15647.001126696756","16450.993186743108","18111.62232263761","18015.766952117625","17009.323057897866","16401.28821521002","15290.15644807134","14718.05300843498","13339.893589074542","11820.792139434716","11406.611694732606","12106.129447491516","13487.997862652557","14628.621289074756","15537.160946374619","15642.193903869627","15723.35919474494","15218.012916937354","13683.434154241906","8346.237487554863","4261.265666625977"
"1.1. Formação Florestal","48332.24400305299","48614.71691756795","45906.09637223717","40618.1667264612","29223.315160741487","28195.737650383846","28264.725913158425","28399.441367766918","25911.230403453876","24929.016277263567","24178.9128455251","20050.5481229549","19113.259313408667","14703.351163928184","13602.342971130232","14950.737521032446","15001.54960054901","14585.382966936917","12958.935106732155","13775.058907684272","15430.242435607594","15350.177289581017","14337.75686422112","13737.48193839729","12628.758211071841","12046.127310577327","10678.495676702727","9159.84172478628","8686.434365728715","9388.451705084295","10801.632832507301","11949.21429592291","12848.744132629512","12936.111624896244","12958.310900000077","12455.368989666853","10911.33269087521","5652.7259872191735","1680.7786700683682"
"1.2. Formação Savânica","119.71320557250978","116.85824498291018","82.42707700195314","50.04618653564453","122.5628601867677","122.74190529785172","83.49389575805664","54.85931842041018","42.10345583496098","34.16405803222658","19.890672253417964","13.646512030029296","7.046973815917966","25.869126153564455","23.817361022949214","11.239614160156252","1.7842784423828126","1.3382165405273438","0.9813358276367189","1.3381853088378908","1.2489729370117189","1.2490229492187501","0.8029611816406249","3.479427453613281","5.709610882568359","5.531175390625001","3.211657537841797","2.408814233398438","1.070628656005859","1.3382786743164061","1.2490589599609376","1.248858056640625","1.3380782714843749","2.051996105957031","3.9255838195800785","3.211858038330078","0.535301904296875","0.4460859375","0.178432861328125"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","1668.733675366203","1644.2979719055118","1686.2263749084404","1607.4503791442826","1455.429650213616","1460.2452943542396","1466.7558932861248","1449.9861663574152","1404.2231227600007","1359.1702773742627","1332.4900258850048","1234.537604742424","1256.1257163391058","1128.5631787902832","1139.5404285278269","1239.3627521606418","1259.8784088439893","1246.4966691223094","1172.2766825012222","1212.4212999389658","1239.2699949401804","1223.1178110961823","1214.8212931518472","1241.8559528625399","1238.200090948478","1273.9730847717187","1248.7270192077538","1215.1884449645995","1307.9641453613187","1342.3055210693299","1352.2077306396427","1333.6540229919365","1314.922465039055","1307.2522131896956","1312.7836695007265","1373.534383966061","1320.7287005310047","662.8541270263679","505.92981315917785"
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","386.55908007202316","391.98827735595773","364.3338036010751","483.70108896484487","848.6415048034656","758.7283948486322","816.6593564208957","788.7049750488247","847.0338206787076","1015.0049526489195","848.2246268432565","938.4058592773405","819.6661257995563","1168.3704148071256","1009.7525238403284","810.207113830565","767.2186132568334","761.3342104858351","881.7679598205532","823.6919403564409","901.3217216430602","798.9868731201124","889.8987965698168","893.2034860778751","765.4369497924778","780.3405298889116","813.3472130554153","864.1028664611775","827.7077037719673","736.4431732543914","710.2159708801245","735.1042612060522","724.4846993774378","758.3865450561487","782.5578366699169","729.663362371823","772.3867650268512","1354.8793642639098","1500.297115386955"
"1.7. Formação Campestre","120.42677929687513","119.98090775756849","123.5487810607911","122.92455665893567","154.76876486816417","128.00944321899414","134.69916290893542","132.4692866455077","138.89140563964838","131.39880344848635","125.24385433349605","134.07489337158196","134.69937479858393","142.72731181030264","126.6711486755371","131.1319549316407","124.88708551025398","126.31449850463876","130.32911813354485","126.67160681762697","127.56354415893551","128.63390789794934","124.97664346313482","122.5681433654787","123.01409879150407","125.42252452392577","126.13622196655274","129.9721013549804","132.91579391479493","129.43656845092767","136.75127532348637","135.94854363403311","136.21612946166985","136.84105295410137","136.03790935668934","137.10857105712873","139.9631611511229","123.72850088500972","2.8547340454101566"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","558.0174518798827","603.3334987731944","593.2498131042489","587.4480138122551","525.4594498168957","574.4249949035643","398.74749749145514","507.77565232544106","516.6167687255878","467.7254695800793","492.8835790222196","567.2012659240739","624.033329840088","605.5624166320815","698.2543103881809","642.3238265808089","584.4313983459458","555.7063608764644","502.7109236816428","511.81124663696414","411.97565335083243","513.6020474731455","441.0664993103053","402.6992670532249","529.0374865844722","486.6583832824724","469.9758006042502","449.2781876342788","450.51905729980587","508.1542009582547","485.9409943420431","473.4513072631859","511.45544159546137","501.55047166748227","529.7432953979504","519.1257518371602","538.4875347534193","551.6034222229015","571.2269011047379"
"2. Antrópico","27474.07598453406","27174.839041436047","29913.52245142796","35201.71937969722","46340.74367977557","47429.338135390644","47503.96565653384","47338.04112329922","49811.17891276591","50734.9764929186","51673.810727403295","55733.04207296497","56716.62549726184","60897.012719148326","62068.133847897174","60883.599029487836","60929.20931003106","61392.38577251296","63022.3143898639","62217.96555307878","60556.35502456028","60651.85351865044","61654.3723545588","62244.74483087274","63346.24107133963","63915.13153488717","65288.20579320786","66813.73113622582","67215.95784692514","66502.87979621068","65108.07599107529","63890.90827342426","62975.589401621015","62792.40563545307","62675.10759180819","63185.71885242531","64683.809393195705","70003.70023469732","73076.19462094872"
"2.1. Pastagem","26634.537854303348","26271.156297283214","28974.687379125713","34219.52523736934","45332.140882082706","46306.269681557635","46355.64898033145","46165.099340132714","48632.34875844462","49561.41048154165","50487.486337461894","54522.89602993519","55500.41252059558","59672.14546447303","60828.6342449919","59616.88810827202","59635.55443985283","60108.00948594068","61709.20930006287","60899.2393375087","59227.725371124","59306.09360410575","60291.12550235542","60845.632477869796","61931.248861152846","62475.604235265564","63797.37604474594","65244.21047409202","65623.6857747999","64875.27659152928","63398.569683342124","62142.05674664202","61158.48447433217","60937.29402168351","60806.88106672272","61295.54431995459","62786.3188504955","68093.98651281011","71100.0204414138"
"2.2. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.099556536865235","9.099540087890624","9.188777062988281"
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.6. Outras Lavouras Temporárias","","","","","","","","23.197623999023392","23.197623999023392","18.290426000976513","18.290426000976513","17.487432617187455","17.93353978881831","18.825754711914012","29.086255603027233","34.34933365478503","35.33033792724599","4.9065673828125","9.27847739868164","14.721166381835918","1.1598735595703127","9.63582854003906","11.866326519775392","13.73890474243164","14.987278851318353","12.93513198852538","6.066703411865233","11.955320739746092","22.12674542846676","30.95956727294918","43.71751096191406","57.100005841064394","59.4196045410156","61.73893110351566","43.62760088500972","47.910083953857395","35.955537622070224","43.27165343017564","58.7881363159179"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.12. Mosaico de Usos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
