"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1. Natural","314022.0132268171","312691.08655303856","311609.1854563842","311162.72488746117","310648.3394694944","310332.9587827143","309351.03450401913","308427.2213551439","307377.77498556825","304350.93537007394","303191.9478884996","302961.28322524263","301227.22895240266","299784.4195755913","298169.2825451698","294394.1623571563","291404.22102179105","289928.79313768307","287514.4256680377","285576.8377394086","282519.10410894494","278965.6536327411","276679.1607948695","275581.5498921929","275094.0323456694","274318.91823932965","273074.889460802","271851.96816096327","267614.2210803128","265013.3002746986","262536.5557789822","260482.33903383967","257523.9785346607","255681.92259515612","251874.93089772173","243993.37183653176","237168.19833794452","232967.32985176027","226330.38740614933"
"1.1. Formação Florestal","236267.89015688573","235378.78559995937","231368.2457061989","229939.15018509602","228889.03620903683","228860.58529988103","228074.3427635804","230734.44657924038","229586.32698278112","226989.8691448746","226809.4432754267","224574.06845756783","223833.22483952699","221678.7106912117","220061.64774018934","217731.6751920801","219121.8635820939","218970.08185406568","216727.29744765264","214569.8256726404","210319.91393038406","205919.1006662514","199035.61998487092","195691.05578808606","192968.59421739652","190528.65580166777","188887.67529073515","183994.57125027737","180037.93820393502","179913.4027048817","180097.53669727006","179746.24090387867","179058.96762344736","179250.0554935052","177894.73588781562","171412.43554875682","167062.96216248578","165704.9424945353","158548.6561715247"
"1.2. Formação Savânica","75521.26083744847","75102.29635290828","78103.80071894747","79104.23100786442","79619.67530639259","79322.24689402105","79108.86137615034","75523.78862672132","75626.46767902616","75189.94858791903","74208.44758403237","76213.87054180814","75215.23093088104","75921.42186358485","75920.59016568604","74506.93929211472","70135.26252918686","68800.04801724781","68610.75730672534","68820.04991928284","69977.79528288211","70795.61805248208","75344.20043918557","77563.4817143912","79645.9167964736","81320.17650547798","81505.18367930142","85258.40773387314","84653.76606002642","81877.84467666502","79354.92034027535","77048.75358459969","74807.41902895017","72698.9670111114","70067.75076792612","68293.47240184968","65444.5877242014","62559.36389327845","59843.17622905215"
"1.3. Mangue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4. Floresta Alagável (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5. Restinga Arbórea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6. Campo Alagado e Área Pantanosa","50.53564438476565","46.88656611328126","43.32732351074218","41.45948078002931","36.742736651611345","33.27256030273438","33.094429302978526","33.361151684570316","34.784615277099604","36.29794175415038","39.85736121826169","39.05610209350582","37.72207305297851","40.302938684082044","42.97259487304687","48.4012604675293","54.3629486694336","59.258485974121115","65.84453141479494","80.8835523742676","93.69654213867184","107.22258169555667","110.69304609985358","114.51881311035162","118.78767173461917","115.84996964111333","114.87096356811529","88.35253038940432","90.93384071655278","91.64602416381841","93.60425289306646","83.1049427612305","85.24084712524417","89.7788759643555","96.45206735229495","114.96170272216798","117.27566160888674","87.0148144958496","87.36562784423825"
"1.7. Formação Campestre","1396.3119951416109","1331.7222166870217","1271.227536389171","1263.4877843933214","1280.4808603393674","1286.0872879577778","1304.7702942993299","1309.8414361694488","1327.1019298462047","1332.437864788833","1327.367610784927","1322.0287471679842","1317.8475974731596","1333.4163848449832","1335.284671441664","1338.4883267944485","1338.1322618591453","1341.7802935546997","1364.7350397461066","1369.0067216735965","1394.8979702942029","1418.831142388927","1464.9228082214463","1502.4698354065063","1665.299281646743","1673.9269034668105","1905.4460216125644","1870.5465070190548","2218.810002209485","2525.7299180786267","2401.3901658264285","3019.584935778818","2989.030784594737","3069.321677459721","3247.6200767334035","3601.283421783459","3978.737112225349","4044.9511450561545","7269.269722943073"
"1.8. Apicum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9. Afloramento Rochoso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","786.0145929565457","831.3958173706081","822.5841713378934","814.3964293273955","822.4043570739777","830.7667405517606","829.9656406860379","825.783561328128","803.0937786376983","802.3818307373076","806.8320570373565","812.259376605228","823.203511468509","810.5676972656283","808.7873729797392","768.658285699466","754.5996999816927","757.6244868408238","745.7913424987828","737.0718734375039","732.8003832458537","724.8811899230996","723.7245164917026","710.0237411987334","695.4343784179722","680.3090590759307","661.7135055847195","640.0901394042992","612.7729734252956","604.6769509094265","589.1043227172877","584.6546668212912","583.3202505432153","573.7995371154806","568.3720978942891","571.2187614196799","564.6356774230976","571.0575043945322","581.9196547851568"
"2. Antrópico","10010.804512109273","11387.64903090805","12479.611447643812","12912.374299981411","13438.323742248349","13798.010907671933","14801.017497759924","15752.942812628047","16832.90676212755","19850.222070172273","21021.30920316764","21276.259123126267","23033.712356780747","24487.907296508358","26105.087662585087","29875.759244720222","32866.23492291276","34349.047024603235","36746.33021506267","38687.121147301244","41743.87474507339","45283.71327630616","47578.57070105529","48714.788760858246","49201.77311211411","49986.85129628899","51222.428752867156","52448.01782653043","56518.79949788721","59079.13631063619","61727.384343710626","63792.727693770015","66750.02552925597","68633.09893478532","72384.38506791527","80242.10098064077","87028.66552840668","91207.29845734371","96110.21471098774"
